date,hour,price_eur_per_mwh,is_negative_price,negative_price_duration,is_green_energy
2018-08-22,11,68.99,0,0,1
2018-08-22,12,67.89,0,0,1
2018-08-22,13,60.93,0,0,1
2018-08-22,14,57.39,0,0,1
2018-08-22,15,57.1,0,0,1
2018-08-22,16,59.89,0,0,1
2018-08-22,17,56.88,0,0,1
2018-08-22,18,64.14,0,0,1
2018-08-22,19,69.78,0,0,1
2018-08-22,20,70.11,0,0,1
2018-08-22,21,63.55,0,0,1
2018-08-22,22,68.7,0,0,1
2018-08-22,23,64.44,0,0,1
2018-08-22,24,56.31,0,0,1
2018-08-23,1,48.38,0,0,1
2018-08-23,2,48.72,0,0,1
2018-08-23,3,48.4,0,0,1
2018-08-23,4,48.63,0,0,1
2018-08-23,5,48.79,0,0,1
2018-08-23,6,54.65,0,0,1
2018-08-23,7,66.67,0,0,1
2018-08-23,8,69.91,0,0,1
2018-08-23,9,73.77,0,0,1
2018-08-23,10,71.92,0,0,1
2018-08-23,11,69.92,0,0,1
2018-08-23,12,64.98,0,0,1
2018-08-23,13,59.33,0,0,1
2018-08-23,14,54.76,0,0,1
2018-08-23,15,55.709999999999994,0,0,1
2018-08-23,16,61.68,0,0,1
2018-08-23,17,66.68,0,0,1
2018-08-23,18,69.91,0,0,1
2018-08-23,19,72.86,0,0,1
2018-08-23,20,73.97,0,0,1
2018-08-23,21,74.19,0,0,1
2018-08-23,22,72.82,0,0,1
2018-08-23,23,69.73,0,0,1
2018-08-23,24,59.63,0,0,1
2018-08-24,1,50.42,0,0,1
2018-08-24,2,50.21,0,0,1
2018-08-24,3,49.73,0,0,1
2018-08-24,4,49.06,0,0,1
2018-08-24,5,48.97,0,0,1
2018-08-24,6,49.62,0,0,1
2018-08-24,7,53.18,0,0,1
2018-08-24,8,60.33,0,0,1
2018-08-24,9,64.98,0,0,1
2018-08-24,10,62.96,0,0,1
2018-08-24,11,57.89,0,0,1
2018-08-24,12,54.87,0,0,1
2018-08-24,13,51.97,0,0,1
2018-08-24,14,50.545,0,0,1
2018-08-24,15,49.735,0,0,1
2018-08-24,16,48.760000000000005,0,0,1
2018-08-24,17,48.7,0,0,1
2018-08-24,18,50.565,0,0,1
2018-08-24,19,53.53,0,0,1
2018-08-24,20,53.53,0,0,1
2018-08-24,21,52.85,0,0,1
2018-08-24,22,52.87,0,0,1
2018-08-24,23,50.27,0,0,1
2018-08-24,24,49.5,0,0,1
2018-08-25,1,50.21,0,0,1
2018-08-25,2,49.55,0,0,1
2018-08-25,3,49.1,0,0,1
2018-08-25,4,49.28,0,0,1
2018-08-25,5,49.23,0,0,1
2018-08-25,6,49.38,0,0,1
2018-08-25,7,49.64,0,0,1
2018-08-25,8,51.09,0,0,1
2018-08-25,9,54.62,0,0,1
2018-08-25,10,56.72,0,0,1
2018-08-25,11,54.870000000000005,0,0,1
2018-08-25,12,51.14,0,0,1
2018-08-25,13,49.53,0,0,1
2018-08-25,14,49.79,0,0,1
2018-08-25,15,49.61,0,0,1
2018-08-25,16,49.62,0,0,1
2018-08-25,17,48.285,0,0,1
2018-08-25,18,51.120000000000005,0,0,1
2018-08-25,19,59.535,0,0,1
2018-08-25,20,59.99,0,0,1
2018-08-25,21,57.45,0,0,1
2018-08-25,22,58.22,0,0,1
2018-08-25,23,53.12,0,0,1
2018-08-25,24,49.88,0,0,1
2018-08-26,1,49.255,0,0,1
2018-08-26,2,47.745000000000005,0,0,1
2018-08-26,3,43.955,0,0,1
2018-08-26,4,48.56,0,0,1
2018-08-26,5,48.45,0,0,1
2018-08-26,6,48.24,0,0,1
2018-08-26,7,48.39,0,0,1
2018-08-26,8,49.25,0,0,1
2018-08-26,9,50.26,0,0,1
2018-08-26,10,51.29,0,0,1
2018-08-26,11,52.355000000000004,0,0,1
2018-08-26,12,52.745000000000005,0,0,1
2018-08-26,13,51.965,0,0,1
2018-08-26,14,50.864999999999995,0,0,1
2018-08-26,15,50.125,0,0,1
2018-08-26,16,46.65,0,0,1
2018-08-26,17,48.230000000000004,0,0,1
2018-08-26,18,50.545,0,0,1
2018-08-26,19,59.97,0,0,1
2018-08-26,20,68.1,0,0,1
2018-08-26,21,70.0,0,0,1
2018-08-26,22,63.94,0,0,1
2018-08-26,23,53.61,0,0,1
2018-08-26,24,50.15,0,0,1
2018-08-27,1,39.54,0,0,1
2018-08-27,2,37.895,0,0,1
2018-08-27,3,37.405,0,0,1
2018-08-27,4,21.42,0,0,1
2018-08-27,5,19.98,0,0,1
2018-08-27,6,24.53,0,0,1
2018-08-27,7,43.23,0,0,1
2018-08-27,8,53.385000000000005,0,0,1
2018-08-27,9,56.995,0,0,1
2018-08-27,10,55.835,0,0,1
2018-08-27,11,55.28,0,0,1
2018-08-27,12,53.725,0,0,1
2018-08-27,13,53.015,0,0,1
2018-08-27,14,54.61,0,0,1
2018-08-27,15,53.72,0,0,1
2018-08-27,16,52.835,0,0,1
2018-08-27,17,51.55,0,0,1
2018-08-27,18,53.78,0,0,1
2018-08-27,19,57.58,0,0,1
2018-08-27,20,62.18,0,0,1
2018-08-27,21,60.96,0,0,1
2018-08-27,22,59.43,0,0,1
2018-08-27,23,53.46,0,0,1
2018-08-27,24,49.57,0,0,1
2018-08-28,1,52.75,0,0,1
2018-08-28,2,52.04,0,0,1
2018-08-28,3,52.51,0,0,1
2018-08-28,4,52.47,0,0,1
2018-08-28,5,52.33,0,0,1
2018-08-28,6,53.55,0,0,1
2018-08-28,7,62.7,0,0,1
2018-08-28,8,70.0,0,0,1
2018-08-28,9,72.18,0,0,1
2018-08-28,10,72.24,0,0,1
2018-08-28,11,70.53,0,0,1
2018-08-28,12,69.95,0,0,1
2018-08-28,13,66.2,0,0,1
2018-08-28,14,68.65,0,0,1
2018-08-28,15,67.1,0,0,1
2018-08-28,16,68.16,0,0,1
2018-08-28,17,68.74,0,0,1
2018-08-28,18,71.95,0,0,1
2018-08-28,19,74.97,0,0,1
2018-08-28,20,79.52,0,0,1
2018-08-28,21,82.51,0,0,1
2018-08-28,22,73.82,0,0,1
2018-08-28,23,69.92,0,0,1
2018-08-28,24,58.82,0,0,1
2018-08-29,1,56.16,0,0,1
2018-08-29,2,54.87,0,0,1
2018-08-29,3,53.295,0,0,1
2018-08-29,4,51.775,0,0,1
2018-08-29,5,51.879999999999995,0,0,1
2018-08-29,6,54.269999999999996,0,0,1
2018-08-29,7,66.68,0,0,1
2018-08-29,8,71.95,0,0,1
2018-08-29,9,73.66,0,0,1
2018-08-29,10,73.06,0,0,1
2018-08-29,11,71.1,0,0,1
2018-08-29,12,71.03,0,0,1
2018-08-29,13,67.91,0,0,1
2018-08-29,14,64.99,0,0,1
2018-08-29,15,64.94,0,0,1
2018-08-29,16,68.74000000000001,0,0,1
2018-08-29,17,70.07,0,0,1
2018-08-29,18,73.28,0,0,1
2018-08-29,19,75.02,0,0,1
2018-08-29,20,74.9,0,0,1
2018-08-29,21,74.1,0,0,1
2018-08-29,22,70.74,0,0,1
2018-08-29,23,54.485,0,0,1
2018-08-29,24,51.695,0,0,1
2018-08-30,1,51.46,0,0,1
2018-08-30,2,50.3,0,0,1
2018-08-30,3,49.84,0,0,1
2018-08-30,4,49.61,0,0,1
2018-08-30,5,50.0,0,0,1
2018-08-30,6,51.825,0,0,1
2018-08-30,7,57.0,0,0,1
2018-08-30,8,66.14,0,0,1
2018-08-30,9,70.14500000000001,0,0,1
2018-08-30,10,70.33,0,0,1
2018-08-30,11,69.34,0,0,1
2018-08-30,12,66.555,0,0,1
2018-08-30,13,64.16,0,0,1
2018-08-30,14,65.13,0,0,1
2018-08-30,15,63.739999999999995,0,0,1
2018-08-30,16,61.915,0,0,1
2018-08-30,17,58.625,0,0,1
2018-08-30,18,59.96,0,0,1
2018-08-30,19,66.29499999999999,0,0,1
2018-08-30,20,68.31,0,0,1
2018-08-30,21,69.77,0,0,1
2018-08-30,22,63.7,0,0,1
2018-08-30,23,56.81,0,0,1
2018-08-30,24,53.275000000000006,0,0,1
2018-08-31,1,53.22,0,0,1
2018-08-31,2,52.8,0,0,1
2018-08-31,3,52.66,0,0,1
2018-08-31,4,53.04,0,0,1
2018-08-31,5,52.760000000000005,0,0,1
2018-08-31,6,54.495,0,0,1
2018-08-31,7,61.195,0,0,1
2018-08-31,8,70.8,0,0,1
2018-08-31,9,73.32,0,0,1
2018-08-31,10,71.98,0,0,1
2018-08-31,11,71.19,0,0,1
2018-08-31,12,71.06,0,0,1
2018-08-31,13,69.09,0,0,1
2018-08-31,14,67.25,0,0,1
2018-08-31,15,66.77,0,0,1
2018-08-31,16,65.6,0,0,1
2018-08-31,17,66.7,0,0,1
2018-08-31,18,70.07,0,0,1
2018-08-31,19,70.2,0,0,1
2018-08-31,20,71.36,0,0,1
2018-08-31,21,71.97,0,0,1
2018-08-31,22,70.38,0,0,1
2018-08-31,23,62.21,0,0,1
2018-08-31,24,56.88,0,0,1
2018-09-01,1,57.58,0,0,1
2018-09-01,2,55.99,0,0,1
2018-09-01,3,55.44,0,0,1
2018-09-01,4,54.14,0,0,1
2018-09-01,5,53.99,0,0,1
2018-09-01,6,54.08,0,0,1
2018-09-01,7,55.315,0,0,1
2018-09-01,8,57.575,0,0,1
2018-09-01,9,60.91,0,0,1
2018-09-01,10,66.5,0,0,1
2018-09-01,11,64.68,0,0,1
2018-09-01,12,64.86,0,0,1
2018-09-01,13,62.71,0,0,1
2018-09-01,14,57.72,0,0,1
2018-09-01,15,56.785,0,0,1
2018-09-01,16,56.25,0,0,1
2018-09-01,17,56.739999999999995,0,0,1
2018-09-01,18,61.52,0,0,1
2018-09-01,19,68.49,0,0,1
2018-09-01,20,70.0,0,0,1
2018-09-01,21,71.14,0,0,1
2018-09-01,22,68.25,0,0,1
2018-09-01,23,56.91,0,0,1
2018-09-01,24,53.239999999999995,0,0,1
2018-09-02,1,53.17,0,0,1
2018-09-02,2,55.01,0,0,1
2018-09-02,3,54.07,0,0,1
2018-09-02,4,53.74,0,0,1
2018-09-02,5,53.78,0,0,1
2018-09-02,6,53.77,0,0,1
2018-09-02,7,54.07,0,0,1
2018-09-02,8,54.8,0,0,1
2018-09-02,9,56.23,0,0,1
2018-09-02,10,57.265,0,0,1
2018-09-02,11,57.295,0,0,1
2018-09-02,12,57.81,0,0,1
2018-09-02,13,57.88,0,0,1
2018-09-02,14,56.045,0,0,1
2018-09-02,15,55.730000000000004,0,0,1
2018-09-02,16,55.745000000000005,0,0,1
2018-09-02,17,56.69,0,0,1
2018-09-02,18,56.18,0,0,1
2018-09-02,19,62.1,0,0,1
2018-09-02,20,67.72,0,0,1
2018-09-02,21,69.39,0,0,1
2018-09-02,22,62.36,0,0,1
2018-09-02,23,55.39,0,0,1
2018-09-02,24,53.15,0,0,1
2018-09-03,1,53.29,0,0,1
2018-09-03,2,52.94,0,0,1
2018-09-03,3,52.53,0,0,1
2018-09-03,4,52.23,0,0,1
2018-09-03,5,51.805,0,0,1
2018-09-03,6,53.254999999999995,0,0,1
2018-09-03,7,64.19,0,0,1
2018-09-03,8,72.0,0,0,1
2018-09-03,9,73.55,0,0,1
2018-09-03,10,73.91,0,0,1
2018-09-03,11,73.51,0,0,1
2018-09-03,12,73.6,0,0,1
2018-09-03,13,71.12,0,0,1
2018-09-03,14,68.63,0,0,1
2018-09-03,15,67.05,0,0,1
2018-09-03,16,64.97,0,0,1
2018-09-03,17,66.96,0,0,1
2018-09-03,18,70.81,0,0,1
2018-09-03,19,72.3,0,0,1
2018-09-03,20,72.99,0,0,1
2018-09-03,21,72.91,0,0,1
2018-09-03,22,66.66,0,0,1
2018-09-03,23,55.325,0,0,1
2018-09-03,24,53.03,0,0,1
2018-09-04,1,54.77,0,0,1
2018-09-04,2,54.09,0,0,1
2018-09-04,3,53.29,0,0,1
2018-09-04,4,52.94,0,0,1
2018-09-04,5,52.835,0,0,1
2018-09-04,6,55.45,0,0,1
2018-09-04,7,66.24000000000001,0,0,1
2018-09-04,8,73.02,0,0,1
2018-09-04,9,74.68,0,0,1
2018-09-04,10,74.91,0,0,1
2018-09-04,11,73.92,0,0,1
2018-09-04,12,73.46,0,0,1
2018-09-04,13,71.06,0,0,1
2018-09-04,14,69.02,0,0,1
2018-09-04,15,68.81,0,0,1
2018-09-04,16,68.55,0,0,1
2018-09-04,17,70.01,0,0,1
2018-09-04,18,72.94,0,0,1
2018-09-04,19,73.99,0,0,1
2018-09-04,20,75.0,0,0,1
2018-09-04,21,75.0,0,0,1
2018-09-04,22,73.06,0,0,1
2018-09-04,23,66.93,0,0,1
2018-09-04,24,57.99,0,0,1
2018-09-05,1,55.72,0,0,1
2018-09-05,2,54.47,0,0,1
2018-09-05,3,53.56,0,0,1
2018-09-05,4,53.38,0,0,1
2018-09-05,5,53.61,0,0,1
2018-09-05,6,56.16,0,0,1
2018-09-05,7,71.54,0,0,1
2018-09-05,8,75.65,0,0,1
2018-09-05,9,76.76,0,0,1
2018-09-05,10,75.35,0,0,1
2018-09-05,11,71.96,0,0,1
2018-09-05,12,70.97,0,0,1
2018-09-05,13,66.91,0,0,1
2018-09-05,14,64.74,0,0,1
2018-09-05,15,64.55,0,0,1
2018-09-05,16,67.0,0,0,1
2018-09-05,17,69.95,0,0,1
2018-09-05,18,75.36,0,0,1
2018-09-05,19,76.76,0,0,1
2018-09-05,20,79.62,0,0,1
2018-09-05,21,79.33,0,0,1
2018-09-05,22,73.66,0,0,1
2018-09-05,23,68.82,0,0,1
2018-09-05,24,58.84,0,0,1
2018-09-06,1,55.11,0,0,1
2018-09-06,2,53.75,0,0,1
2018-09-06,3,53.11,0,0,1
2018-09-06,4,52.650000000000006,0,0,1
2018-09-06,5,53.019999999999996,0,0,1
2018-09-06,6,55.315,0,0,1
2018-09-06,7,68.31,0,0,1
2018-09-06,8,73.78,0,0,1
2018-09-06,9,74.95,0,0,1
2018-09-06,10,73.78,0,0,1
2018-09-06,11,70.07,0,0,1
2018-09-06,12,68.91,0,0,1
2018-09-06,13,66.88,0,0,1
2018-09-06,14,64.78,0,0,1
2018-09-06,15,68.38,0,0,1
2018-09-06,16,67.84,0,0,1
2018-09-06,17,69.38,0,0,1
2018-09-06,18,73.73,0,0,1
2018-09-06,19,73.89,0,0,1
2018-09-06,20,74.03,0,0,1
2018-09-06,21,65.94,0,0,1
2018-09-06,22,62.12,0,0,1
2018-09-06,23,57.51,0,0,1
2018-09-06,24,54.65,0,0,1
2018-09-07,1,54.57,0,0,1
2018-09-07,2,53.69,0,0,1
2018-09-07,3,53.38,0,0,1
2018-09-07,4,53.37,0,0,1
2018-09-07,5,53.66,0,0,1
2018-09-07,6,55.37,0,0,1
2018-09-07,7,60.78,0,0,1
2018-09-07,8,74.14,0,0,1
2018-09-07,9,79.99,0,0,1
2018-09-07,10,74.2,0,0,1
2018-09-07,11,72.68,0,0,1
2018-09-07,12,71.3,0,0,1
2018-09-07,13,65.63,0,0,1
2018-09-07,14,58.92,0,0,1
2018-09-07,15,56.375,0,0,1
2018-09-07,16,55.825,0,0,1
2018-09-07,17,56.045,0,0,1
2018-09-07,18,60.52,0,0,1
2018-09-07,19,67.22,0,0,1
2018-09-07,20,71.14,0,0,1
2018-09-07,21,72.01,0,0,1
2018-09-07,22,59.56,0,0,1
2018-09-07,23,55.46,0,0,1
2018-09-07,24,53.34,0,0,1
2018-09-08,1,53.32,0,0,1
2018-09-08,2,51.84,0,0,1
2018-09-08,3,50.665,0,0,1
2018-09-08,4,48.935,0,0,1
2018-09-08,5,50.39,0,0,1
2018-09-08,6,49.015,0,0,1
2018-09-08,7,51.265,0,0,1
2018-09-08,8,53.47,0,0,1
2018-09-08,9,55.765,0,0,1
2018-09-08,10,53.78,0,0,1
2018-09-08,11,49.775000000000006,0,0,1
2018-09-08,12,44.31,0,0,1
2018-09-08,13,43.545,0,0,1
2018-09-08,14,40.795,0,0,1
2018-09-08,15,40.42,0,0,1
2018-09-08,16,46.81,0,0,1
2018-09-08,17,50.385000000000005,0,0,1
2018-09-08,18,55.68,0,0,1
2018-09-08,19,57.26,0,0,1
2018-09-08,20,57.87,0,0,1
2018-09-08,21,57.57,0,0,1
2018-09-08,22,56.8,0,0,1
2018-09-08,23,55.39,0,0,1
2018-09-08,24,53.65,0,0,1
2018-09-09,1,54.225,0,0,1
2018-09-09,2,50.129999999999995,0,0,1
2018-09-09,3,46.28,0,0,1
2018-09-09,4,43.760000000000005,0,0,1
2018-09-09,5,42.105000000000004,0,0,1
2018-09-09,6,42.25,0,0,1
2018-09-09,7,45.985,0,0,1
2018-09-09,8,48.400000000000006,0,0,1
2018-09-09,9,50.22,0,0,1
2018-09-09,10,51.144999999999996,0,0,1
2018-09-09,11,49.4,0,0,1
2018-09-09,12,49.465,0,0,1
2018-09-09,13,49.215,0,0,1
2018-09-09,14,46.245000000000005,0,0,1
2018-09-09,15,42.714999999999996,0,0,1
2018-09-09,16,48.004999999999995,0,0,1
2018-09-09,17,50.075,0,0,1
2018-09-09,18,55.75,0,0,1
2018-09-09,19,68.14,0,0,1
2018-09-09,20,71.9,0,0,1
2018-09-09,21,74.11,0,0,1
2018-09-09,22,58.99,0,0,1
2018-09-09,23,55.82,0,0,1
2018-09-09,24,53.11,0,0,1
2018-09-10,1,53.47,0,0,1
2018-09-10,2,50.9,0,0,1
2018-09-10,3,49.52,0,0,1
2018-09-10,4,48.06,0,0,1
2018-09-10,5,48.305,0,0,1
2018-09-10,6,52.93,0,0,1
2018-09-10,7,59.515,0,0,1
2018-09-10,8,74.3,0,0,1
2018-09-10,9,75.19,0,0,1
2018-09-10,10,71.95,0,0,1
2018-09-10,11,70.3,0,0,1
2018-09-10,12,58.31,0,0,1
2018-09-10,13,57.510000000000005,0,0,1
2018-09-10,14,56.82,0,0,1
2018-09-10,15,57.13,0,0,1
2018-09-10,16,56.86,0,0,1
2018-09-10,17,57.12,0,0,1
2018-09-10,18,57.44,0,0,1
2018-09-10,19,75.4,0,0,1
2018-09-10,20,77.36,0,0,1
2018-09-10,21,79.93,0,0,1
2018-09-10,22,74.94,0,0,1
2018-09-10,23,69.93,0,0,1
2018-09-10,24,58.8,0,0,1
2018-09-11,1,53.4,0,0,1
2018-09-11,2,51.28,0,0,1
2018-09-11,3,48.59,0,0,1
2018-09-11,4,46.9,0,0,1
2018-09-11,5,48.03,0,0,1
2018-09-11,6,50.695,0,0,1
2018-09-11,7,59.88,0,0,1
2018-09-11,8,72.5,0,0,1
2018-09-11,9,69.97,0,0,1
2018-09-11,10,62.745000000000005,0,0,1
2018-09-11,11,61.22,0,0,1
2018-09-11,12,56.105,0,0,1
2018-09-11,13,55.485,0,0,1
2018-09-11,14,53.34,0,0,1
2018-09-11,15,51.975,0,0,1
2018-09-11,16,52.715,0,0,1
2018-09-11,17,51.94,0,0,1
2018-09-11,18,54.62,0,0,1
2018-09-11,19,57.36,0,0,1
2018-09-11,20,57.59,0,0,1
2018-09-11,21,57.28,0,0,1
2018-09-11,22,56.65,0,0,1
2018-09-11,23,54.36,0,0,1
2018-09-11,24,50.94,0,0,1
2018-09-12,1,48.32,0,0,1
2018-09-12,2,47.14,0,0,1
2018-09-12,3,45.97,0,0,1
2018-09-12,4,47.15,0,0,1
2018-09-12,5,47.73,0,0,1
2018-09-12,6,51.15,0,0,1
2018-09-12,7,53.86,0,0,1
2018-09-12,8,56.44,0,0,1
2018-09-12,9,57.93,0,0,1
2018-09-12,10,57.05,0,0,1
2018-09-12,11,56.53,0,0,1
2018-09-12,12,54.775,0,0,1
2018-09-12,13,54.65,0,0,1
2018-09-12,14,54.205,0,0,1
2018-09-12,15,54.040000000000006,0,0,1
2018-09-12,16,54.13,0,0,1
2018-09-12,17,54.09,0,0,1
2018-09-12,18,54.6,0,0,1
2018-09-12,19,54.88,0,0,1
2018-09-12,20,55.6,0,0,1
2018-09-12,21,54.88,0,0,1
2018-09-12,22,54.26,0,0,1
2018-09-12,23,52.06,0,0,1
2018-09-12,24,49.55,0,0,1
2018-09-13,1,50.53,0,0,1
2018-09-13,2,50.12,0,0,1
2018-09-13,3,50.12,0,0,1
2018-09-13,4,50.65,0,0,1
2018-09-13,5,51.81,0,0,1
2018-09-13,6,58.31,0,0,1
2018-09-13,7,74.48,0,0,1
2018-09-13,8,81.34,0,0,1
2018-09-13,9,83.91,0,0,1
2018-09-13,10,79.94,0,0,1
2018-09-13,11,78.89,0,0,1
2018-09-13,12,77.75,0,0,1
2018-09-13,13,76.66,0,0,1
2018-09-13,14,75.32,0,0,1
2018-09-13,15,74.93,0,0,1
2018-09-13,16,74.08,0,0,1
2018-09-13,17,72.93,0,0,1
2018-09-13,18,75.7,0,0,1
2018-09-13,19,77.73,0,0,1
2018-09-13,20,79.2,0,0,1
2018-09-13,21,82.43,0,0,1
2018-09-13,22,73.18,0,0,1
2018-09-13,23,66.32,0,0,1
2018-09-13,24,53.65,0,0,1
2018-09-14,1,53.24,0,0,1
2018-09-14,2,52.0,0,0,1
2018-09-14,3,51.57,0,0,1
2018-09-14,4,50.81,0,0,1
2018-09-14,5,51.11,0,0,1
2018-09-14,6,54.76,0,0,1
2018-09-14,7,70.91,0,0,1
2018-09-14,8,75.95,0,0,1
2018-09-14,9,78.45,0,0,1
2018-09-14,10,78.46,0,0,1
2018-09-14,11,77.45,0,0,1
2018-09-14,12,75.96,0,0,1
2018-09-14,13,69.58,0,0,1
2018-09-14,14,63.62,0,0,1
2018-09-14,15,57.51,0,0,1
2018-09-14,16,56.39,0,0,1
2018-09-14,17,56.92,0,0,1
2018-09-14,18,60.78,0,0,1
2018-09-14,19,71.16,0,0,1
2018-09-14,20,73.23,0,0,1
2018-09-14,21,58.5,0,0,1
2018-09-14,22,55.14,0,0,1
2018-09-14,23,52.28,0,0,1
2018-09-14,24,50.09,0,0,1
2018-09-15,1,49.65,0,0,1
2018-09-15,2,48.6,0,0,1
2018-09-15,3,46.04,0,0,1
2018-09-15,4,44.26,0,0,1
2018-09-15,5,43.86,0,0,1
2018-09-15,6,44.275,0,0,1
2018-09-15,7,46.715,0,0,1
2018-09-15,8,48.965,0,0,1
2018-09-15,9,50.38,0,0,1
2018-09-15,10,52.02,0,0,1
2018-09-15,11,49.825,0,0,1
2018-09-15,12,50.035,0,0,1
2018-09-15,13,49.21,0,0,1
2018-09-15,14,48.065,0,0,1
2018-09-15,15,47.64,0,0,1
2018-09-15,16,46.795,0,0,1
2018-09-15,17,45.79,0,0,1
2018-09-15,18,50.215,0,0,1
2018-09-15,19,57.405,0,0,1
2018-09-15,20,67.13,0,0,1
2018-09-15,21,67.35,0,0,1
2018-09-15,22,67.11,0,0,1
2018-09-15,23,59.77,0,0,1
2018-09-15,24,53.69,0,0,1
2018-09-16,1,53.3,0,0,1
2018-09-16,2,49.945,0,0,1
2018-09-16,3,46.205,0,0,1
2018-09-16,4,43.065,0,0,1
2018-09-16,5,43.75,0,0,1
2018-09-16,6,43.935,0,0,1
2018-09-16,7,43.985,0,0,1
2018-09-16,8,45.735,0,0,1
2018-09-16,9,47.37,0,0,1
2018-09-16,10,49.47,0,0,1
2018-09-16,11,49.74,0,0,1
2018-09-16,12,48.730000000000004,0,0,1
2018-09-16,13,47.80500000000001,0,0,1
2018-09-16,14,42.489999999999995,0,0,1
2018-09-16,15,39.165,0,0,1
2018-09-16,16,41.2,0,0,1
2018-09-16,17,47.22,0,0,1
2018-09-16,18,51.09,0,0,1
2018-09-16,19,55.42,0,0,1
2018-09-16,20,53.75,0,0,1
2018-09-16,21,52.9,0,0,1
2018-09-16,22,51.19,0,0,1
2018-09-16,23,49.599999999999994,0,0,1
2018-09-16,24,47.43,0,0,1
2018-09-17,1,44.2,0,0,1
2018-09-17,2,43.08,0,0,1
2018-09-17,3,43.04,0,0,1
2018-09-17,4,41.74,0,0,1
2018-09-17,5,42.91,0,0,1
2018-09-17,6,49.05,0,0,1
2018-09-17,7,63.75,0,0,1
2018-09-17,8,75.47,0,0,1
2018-09-17,9,75.91,0,0,1
2018-09-17,10,75.91,0,0,1
2018-09-17,11,71.94,0,0,1
2018-09-17,12,61.8,0,0,1
2018-09-17,13,56.629999999999995,0,0,1
2018-09-17,14,53.665,0,0,1
2018-09-17,15,54.715,0,0,1
2018-09-17,16,57.05,0,0,1
2018-09-17,17,68.0,0,0,1
2018-09-17,18,75.0,0,0,1
2018-09-17,19,78.49,0,0,1
2018-09-17,20,91.31,0,0,1
2018-09-17,21,81.82,0,0,1
2018-09-17,22,73.72,0,0,1
2018-09-17,23,64.5,0,0,1
2018-09-17,24,50.03,0,0,1
2018-09-18,1,50.0,0,0,1
2018-09-18,2,48.19,0,0,1
2018-09-18,3,45.004999999999995,0,0,1
2018-09-18,4,43.715,0,0,1
2018-09-18,5,44.695,0,0,1
2018-09-18,6,47.55,0,0,1
2018-09-18,7,59.54,0,0,1
2018-09-18,8,71.92,0,0,1
2018-09-18,9,73.96,0,0,1
2018-09-18,10,71.455,0,0,1
2018-09-18,11,63.315,0,0,1
2018-09-18,12,59.375,0,0,1
2018-09-18,13,54.055,0,0,1
2018-09-18,14,51.614999999999995,0,0,1
2018-09-18,15,51.275000000000006,0,0,1
2018-09-18,16,49.379999999999995,0,0,1
2018-09-18,17,49.285,0,0,1
2018-09-18,18,51.585,0,0,1
2018-09-18,19,51.25,0,0,1
2018-09-18,20,51.285,0,0,1
2018-09-18,21,49.05,0,0,1
2018-09-18,22,47.37,0,0,1
2018-09-18,23,45.0,0,0,1
2018-09-18,24,43.375,0,0,1
2018-09-19,1,43.525,0,0,1
2018-09-19,2,41.23,0,0,1
2018-09-19,3,41.28,0,0,1
2018-09-19,4,41.69,0,0,1
2018-09-19,5,42.84,0,0,1
2018-09-19,6,45.035,0,0,1
2018-09-19,7,56.2,0,0,1
2018-09-19,8,74.22,0,0,1
2018-09-19,9,74.22,0,0,1
2018-09-19,10,58.03,0,0,1
2018-09-19,11,55.375,0,0,1
2018-09-19,12,50.17,0,0,1
2018-09-19,13,48.21,0,0,1
2018-09-19,14,47.53,0,0,1
2018-09-19,15,47.265,0,0,1
2018-09-19,16,47.355000000000004,0,0,1
2018-09-19,17,47.875,0,0,1
2018-09-19,18,49.905,0,0,1
2018-09-19,19,49.760000000000005,0,0,1
2018-09-19,20,50.010000000000005,0,0,1
2018-09-19,21,47.405,0,0,1
2018-09-19,22,45.915000000000006,0,0,1
2018-09-19,23,42.114999999999995,0,0,1
2018-09-19,24,37.58,0,0,1
2018-09-20,1,37.12,0,0,1
2018-09-20,2,31.16,0,0,1
2018-09-20,3,29.58,0,0,1
2018-09-20,4,31.76,0,0,1
2018-09-20,5,33.52,0,0,1
2018-09-20,6,41.26,0,0,1
2018-09-20,7,47.68,0,0,1
2018-09-20,8,49.23,0,0,1
2018-09-20,9,49.64,0,0,1
2018-09-20,10,48.51,0,0,1
2018-09-20,11,46.5,0,0,1
2018-09-20,12,45.515,0,0,1
2018-09-20,13,45.0,0,0,1
2018-09-20,14,44.71,0,0,1
2018-09-20,15,44.5,0,0,1
2018-09-20,16,44.89,0,0,1
2018-09-20,17,46.04,0,0,1
2018-09-20,18,66.95,0,0,1
2018-09-20,19,75.01,0,0,1
2018-09-20,20,79.65,0,0,1
2018-09-20,21,78.89,0,0,1
2018-09-20,22,69.46,0,0,1
2018-09-20,23,44.21,0,0,1
2018-09-20,24,41.86,0,0,1
2018-09-21,1,40.02,0,0,1
2018-09-21,2,34.02,0,0,1
2018-09-21,3,25.48,0,0,1
2018-09-21,4,25.73,0,0,1
2018-09-21,5,26.29,0,0,1
2018-09-21,6,34.05,0,0,1
2018-09-21,7,42.85,0,0,1
2018-09-21,8,46.68,0,0,1
2018-09-21,9,48.89,0,0,1
2018-09-21,10,46.48,0,0,1
2018-09-21,11,38.535,0,0,1
2018-09-21,12,37.955,0,0,1
2018-09-21,13,35.004999999999995,0,0,1
